TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0016036", "cellular response to phosphate starvation", 0.0113967255088541, null, null, 3.44090908206522, -1.81517204944362, 0.838943322157227, 0.76387723, 6995, True
"GO:0009267", "cellular response to starvation", 0.0857253513900866, null, null, 4.317101812398, -1.53262419451442, 0.819424747237891, 0.86320135, 6995, True
"GO:0042594", "response to starvation", 0.0936687740626224, null, null, 4.35558560006113, -1.48681260401152, 0.831401329968064, 0.95302643, 6995, True
"GO:0007099", "centriole replication", 0.0124541962338511, 0.955594775561897, 6.15493683945009, 3.47943133719774, -1.41615464005108, 0.915117386580523, 0.46118961, null, False
"GO:0009555", "pollen development", 0.0166262487035657, 4.89875765768933, 5.71858129383678, 3.60487377055264, -4.8174710930534, 0.937087807244775, 0.46273983, null, False
"GO:0048235", "pollen sperm cell differentiation", 0.000991378804684661, null, null, 2.38201704257487, -2.00135672998275, 0.918773986335245, 0.83537175, 9555, True
"GO:0055046", "microgametogenesis", 0.00175556663329575, null, null, 2.62940959910272, -2.90400120642227, 0.942812432757018, 0.85966299, 9555, True
"GO:0007568", "aging", 0.0391388090599465, 4.94520287911809, 6.0456665408826, 3.97662505205073, -3.37660080760206, 0.949492381469303, 0.46287106, null, False
"GO:0048838", "release of seed from dormancy", 2.8915215136636E-05, 4.21432245305435, 6.08015305248915, 0.903089986991944, -1.591240342425, 0.932119129203234, 0.46471168, null, False
"GO:0048700", "acquisition of desiccation tolerance in seed", 4.54381952147136E-05, null, null, 1.07918124604762, -1.41615464005108, 0.931015317652797, 0.7286127, 48838, True
"GO:0006817", "phosphate ion transport", 0.317125556638545, -3.99943166132464, 4.69117717506101, 4.88520851153285, -1.4161641135734, 0.941904287098629, 0.46697476, null, False
"GO:1901979", "regulation of inward rectifier potassium channel activity", 0.000693965163279263, 4.11729828122315, -6.73747282857933, 2.22788670461367, -1.41615464005108, 0.92817594801173, 0.47091873, null, False
"GO:0000165", "MAPK cascade", 0.0876585400592217, 4.54116841518601, -1.68595035035166, 4.3267863101984, -1.39873988679551, 0.815592521806343, 0.47204374, null, False
"GO:0010555", "response to mannitol", 0.000437858972069059, 6.12102127235355, 1.97235325507324, 2.02938377768521, -3.11823145826424, 0.866186250822302, 0.47374287, null, False
"GO:0009744", "response to sucrose", 0.00479992571268157, null, null, 3.06557971472845, -2.86062301505567, 0.850083800783532, 0.7306168, 10555, True
"GO:0009749", "response to glucose", 0.0194475475518974, null, null, 3.67292869044272, -1.67458107362431, 0.838764623815992, 0.88052072, 10555, True
"GO:0010029", "regulation of seed germination", 0.00456860399158848, 4.09102315917532, -5.10733764567675, 3.04414762087872, -3.6929685847365, 0.912285782641773, 0.47414021, null, False
"GO:0048578", "positive regulation of long-day photoperiodism, flowering", 0.00232974019100895, null, null, 2.75204844781944, -1.52126344454882, 0.846837079410892, 0.79106107, 10029, True
"GO:0009910", "negative regulation of flower development", 0.00339134166102545, null, null, 2.91487181754005, -2.71370573456904, 0.882928160600441, 0.80570306, 10029, True
"GO:0010187", "negative regulation of seed germination", 0.000962463589548025, null, null, 2.36921585741014, -1.69550862123771, 0.896186280683845, 0.92608645, 10029, True
"GO:1903335", "regulation of vacuolar transport", 0.000830279748923404, 4.08313461623163, -6.95333699358322, 2.30535136944662, -1.41615464005108, 0.933018885764725, 0.47470888, null, False
"GO:0010104", "regulation of ethylene-activated signaling pathway", 0.00379615467293835, 1.37281803272284, -6.98509145009146, 2.96378782734556, -2.24435375112768, 0.888918643772772, 0.47492576, null, False
"GO:0045893", "positive regulation of transcription, DNA-templated", 0.701412896549456, 0.918173790903979, -5.06320070964601, 5.22994791651728, -6.13117919853819, 0.858036800297714, 0.48135627, null, False
"GO:0045732", "positive regulation of protein catabolic process", 0.100517549304986, null, null, 4.38623135057952, -2.02459531195102, 0.873159917813638, 0.73474179, 45893, True
"GO:0032968", "positive regulation of transcription elongation from RNA polymerase II promoter", 0.031149948192196, null, null, 3.8774865280696, -2.49786354672273, 0.881496170873559, 0.75572346, 45893, True
"GO:1904294", "positive regulation of ERAD pathway", 0.00715445037380764, null, null, 3.23879856271392, -1.41615464005108, 0.841620282682661, 0.78333783, 45893, True
"GO:0006979", "response to oxidative stress", 0.582480485947453, 6.73041584261211, 0.287011876657002, 5.14925607231515, -7.08031377608717, 0.848162414879135, 0.48413509, null, False
"GO:0048507", "meristem development", 0.0385150665619991, 4.82892037121811, 6.04180886899785, 3.96964884048073, -1.80474351413386, 0.944902818315748, 0.48762598, null, False
"GO:0016055", "Wnt signaling pathway", 0.122166783952287, 4.44958034794182, -1.76651103705953, 4.47093943756505, -2.43722371511314, 0.813453440749952, 0.48780898, null, False
"GO:0031542", "positive regulation of anthocyanin biosynthetic process", 5.36996852537525E-05, -1.64674578809578, -6.42989647196532, 1.14612803567824, -1.591240342425, 0.916467892058336, 0.48834671, null, False
"GO:0015996", "chlorophyll catabolic process", 0.00473796453738878, -3.70973081689604, -4.98903788869785, 3.05994188806195, -2.97124884932315, 0.877920297730687, 0.49284922, null, False
"GO:0046256", "2,4,6-trinitrotoluene catabolic process", 7.8484155370869E-05, -4.16076760196808, -5.48910495230297, 1.30102999566398, -1.41615464005108, 0.907284074874871, 0.49790536, null, False
"GO:0051788", "response to misfolded protein", 0.018067878715378, 6.39714100105808, 0.657983410562539, 3.64097805735833, -2.12681986361379, 0.834367589843186, 0.49803783, null, False
"GO:0060623", "regulation of chromosome condensation", 0.0038705080832897, 3.5143391436094, -6.12229121482776, 2.97220283837906, -1.41615464005108, 0.924612703145399, 0.49934285, null, False
"GO:0010193", "response to ozone", 0.00143749926679276, 6.55084655705449, 1.19093115037968, 2.54282542695918, -3.17991347477145, 0.844542683327927, 0.50105653, null, False
"GO:0009688", "abscisic acid biosynthetic process", 0.00136727660146093, -5.82078793101059, -3.08681890648349, 2.52113808370404, -2.56352162370209, 0.922954734730576, 0.50344735, null, False
"GO:0009693", "ethylene biosynthetic process", 0.000875717944138118, null, null, 2.32837960343874, -1.41662338735869, 0.963918336330058, 0.81764701, 9688, True
"GO:0009939", "positive regulation of gibberellic acid mediated signaling pathway", 0.000883979434177156, 0.284839930284678, -6.74985890870145, 2.33243845991561, -1.74694798381617, 0.875494591371835, 0.50457348, null, False
"GO:0080168", "abscisic acid transport", 0.000115660860546544, -4.25832109666437, 4.07118850714035, 1.46239799789896, -2.84008123810253, 0.941020761488479, 0.50960962, null, False
"GO:0045227", "capsule polysaccharide biosynthetic process", 0.00662158426628963, 0.482655765441977, 4.02645600435096, 3.20520436394814, -2.84008123810253, 0.892193733908374, 0.51096211, null, False
"GO:0019760", "glucosinolate metabolic process", 0.00227190976073568, -4.68715684393114, -2.42123881257111, 2.74115159885178, -3.17778955671545, 0.930169745084426, 0.51163067, null, False
"GO:0006635", "fatty acid beta-oxidation", 0.104425234093451, -4.78411572040142, -3.79162841683645, 4.4027942486409, -6.19504999251567, 0.837805612583335, 0.51427896, null, False
"GO:0016121", "carotene catabolic process", 0.00460164995174464, null, null, 3.04727486738418, -2.56311369866361, 0.878761013621765, 0.71780126, 6635, True
"GO:0046475", "glycerophospholipid catabolic process", 0.0122104822776994, null, null, 3.47085132452612, -2.12433690565422, 0.862651524578557, 0.76192624, 6635, True
"GO:0001561", "fatty acid alpha-oxidation", 0.00213559517509154, null, null, 2.71432975974523, -1.41615464005108, 0.86884661377914, 0.77416001, 6635, True
"GO:0009395", "phospholipid catabolic process", 0.0522952319471159, null, null, 4.10246800878802, -1.68720116664787, 0.852276179013443, 0.83878265, 6635, True
"GO:0046856", "phosphatidylinositol dephosphorylation", 0.0678392254555675, null, null, 4.21547893636254, -3.11467492621768, 0.921250013335789, 0.84179652, 6635, True
"GO:0002215", "defense response to nematode", 0.000450251207127617, 7.58224668208478, -0.297722986126682, 2.04139268515822, -1.591240342425, 0.866996145198914, 0.51463261, null, False
"GO:0006212", "uracil catabolic process", 0.0139660489109952, -4.15908852713774, -3.92894717782191, 3.52917360326172, -2.12433690565422, 0.85965288262774, 0.51659496, null, False
"GO:0006210", "thymine catabolic process", 0.00970312005085112, null, null, 3.37106786227174, -1.41615464005108, 0.862361789890942, 0.96681983, 6212, True
"GO:1990571", "meiotic centromere clustering", 9.08763904294273E-05, -0.0550703381442729, 5.68977705099227, 1.36172783601759, -1.41615464005108, 0.837191046835873, 0.51854876, null, False
"GO:0002213", "defense response to insect", 0.000607219517869355, 7.4847794299703, -0.351750597821764, 2.17026171539496, -2.2824948869488, 0.865136618912747, 0.52235841, null, False
"GO:0006102", "isocitrate metabolic process", 0.0246564170215114, -5.61612052234923, -3.81848628534416, 3.77597433112937, -2.4637533425891, 0.943061170774799, 0.52301682, null, False
"GO:0009624", "response to nematode", 0.0011483471154264, 7.46021052453467, -0.798675632447609, 2.4456042032736, -3.96820486953001, 0.875811719084649, 0.52321616, null, False
"GO:0010200", "response to chitin", 0.00356070220682574, 5.95106728091549, 1.48339990121694, 2.93601079571521, -4.4384084057861, 0.851283275787387, 0.52411337, null, False
"GO:0006552", "leucine catabolic process", 0.00416379097967558, -4.47849971079131, -4.49482210657625, 3.00389116623691, -2.37286605164802, 0.875340409303928, 0.5256422, null, False
"GO:0009646", "response to absence of light", 0.00254866967704348, 7.5773872703099, 1.73525820497813, 2.79098847508882, -5.02440400234252, 0.879552911597373, 0.53042985, null, False
"GO:1990619", "histone H3-K9 deacetylation", 0.000809626023825807, 0.166397455360364, 4.82756879081801, 2.29446622616159, -1.41615464005108, 0.888426235079435, 0.53070665, null, False
"GO:0010366", "negative regulation of ethylene biosynthetic process", 0.000342851836620112, -1.02357281592682, -5.49156692435392, 1.92427928606188, -1.591240342425, 0.907535635098094, 0.53090888, null, False
"GO:0010365", "positive regulation of ethylene biosynthetic process", 2.47844701171165E-05, null, null, 0.845098040014257, -1.41615464005108, 0.913800500775947, 0.86099594, 10366, True
"GO:0033962", "P-body assembly", 0.00597305729822508, 0.796028324011058, 6.43503022298395, 3.16046853111904, -1.39889155429212, 0.922581849418058, 0.53519309, null, False
"GO:0031347", "regulation of defense response", 0.130064768429608, 1.28603040284911, -6.33563171393579, 4.49814507675125, -6.1691593530459, 0.856463211887567, 0.53712073, null, False
"GO:0031349", "positive regulation of defense response", 0.0472846382384388, null, null, 4.05872962075172, -2.84512697957306, 0.837316628548446, 0.79390645, 31347, True
"GO:0031348", "negative regulation of defense response", 0.0426747267966552, null, null, 4.01418439750128, -1.62682054641902, 0.839111060491446, 0.86095291, 31347, True
"GO:0075733", "intracellular transport of virus", 0.00549802162098035, -1.94511140546393, 6.34772913856935, 3.12450422483428, -1.41615464005108, 0.946972454633022, 0.54021104, null, False
"GO:0010286", "heat acclimation", 0.00383333137811402, 7.53893821428004, 0.790099692316265, 2.96801571399364, -3.43250017968925, 0.860851123656398, 0.54190806, null, False
"GO:0010492", "maintenance of shoot apical meristem identity", 0.000710488143357341, 5.00808163063334, 5.84592682331134, 2.2380461031288, -1.68598948649449, 0.948108520373533, 0.54237506, null, False
"GO:0051410", "detoxification of nitrogen compound", 0.00106160147001649, 5.82916683619347, 1.80125295600201, 2.41161970596323, -2.2075810955232, 0.879510401024723, 0.54345786, null, False
"GO:0033320", "UDP-D-xylose biosynthetic process", 0.0200919437749425, -5.01790498137221, -1.52088129121414, 3.68708284460437, -1.80380095992488, 0.917709651661812, 0.54444435, null, False
"GO:0010230", "alternative respiration", 0.0011276933903288, 6.2255139069663, -6.25987624493967, 2.43775056282039, -2.02326508533974, 0.972479135585762, 0.54858261, null, False
"GO:2000031", "regulation of salicylic acid mediated signaling pathway", 0.00954202099508987, 1.34137064364762, -6.65542722867744, 3.36379994547911, -1.82492891824327, 0.883679591251894, 0.55033689, null, False
"GO:0015746", "citrate transport", 0.00763361679607189, -4.1398906547809, 4.20032485478193, 3.26693691115917, -1.41615464005108, 0.93852541409634, 0.55188145, null, False
"GO:0006468", "protein phosphorylation", 4.23350556337001, -5.3841075432203, 0.248711309417278, 6.01067217067935, -6.85953794782993, 0.891360250962676, 0.55544563, null, False
"GO:0006874", "cellular calcium ion homeostasis", 0.114305976180141, 0.876206661032095, -2.59996543292409, 4.44205624308823, -1.79119558872202, 0.899367994674213, 0.55866256, null, False
"GO:0030007", "cellular potassium ion homeostasis", 0.00948005981979707, null, null, 3.36097188372594, -1.50852231635524, 0.912526508499465, 0.72214599, 6874, True
"GO:0055072", "iron ion homeostasis", 0.144051471065701, null, null, 4.54250176321474, -1.41433626576085, 0.904231486251681, 0.82794368, 6874, True
"GO:0032107", "regulation of response to nutrient levels", 0.0121691748275042, 1.12674490634756, -6.7653487339119, 3.46938013584993, -1.41640044026494, 0.87873714041703, 0.55888425, null, False
"GO:0009407", "toxin catabolic process", 0.000297413641405398, 3.67365662736781, 0.204671142527816, 1.86332286012046, -4.09654462003595, 0.812739230518826, 0.56352047, null, False
"GO:0048268", "clathrin coat assembly", 0.0239707133482712, 0.909755078552191, 6.54259588170198, 3.7637274037657, -1.46999341944622, 0.925225129480116, 0.56890021, null, False
"GO:0031115", "negative regulation of microtubule polymerization", 0.00263954606747291, 2.93012999953327, -6.39351046420732, 2.80617997398389, -1.41615464005108, 0.901549422545154, 0.57044479, null, False
"GO:0071169", "establishment of protein localization to chromatin", 0.00204058803964259, -2.5538532096116, 5.42462683319515, 2.69460519893357, -3.5409114118461, 0.914913593622324, 0.57079655, null, False
"GO:0010789", "meiotic sister chromatid cohesion involved in meiosis I", 0.000136314585644141, 1.99483369370404, 5.88722791922222, 1.53147891704226, -1.41615464005108, 0.901537960573919, 0.57273018, null, False
"GO:0031087", "deadenylation-independent decapping of nuclear-transcribed mRNA", 0.0105540535248721, -1.63528221928888, -4.2704780997086, 3.40756084948636, -3.48393740588379, 0.77254770074615, 0.57570847, null, False
"GO:0000184", "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay", 0.0632086602886862, null, null, 4.18477657825085, -2.24377344493479, 0.749779170064116, 0.77016838, 31087, True
"GO:0000291", "nuclear-transcribed mRNA catabolic process, exonucleolytic", 0.0139784411460537, null, null, 3.52955867302116, -1.41582447348072, 0.769934273244951, 0.78349331, 31087, True
"GO:0000289", "nuclear-transcribed mRNA poly(A) tail shortening", 0.0152465798670462, null, null, 3.56726169235387, -1.52176166698417, 0.719888907428723, 0.78770485, 31087, True
"GO:0050684", "regulation of mRNA processing", 0.0508701249153817, null, null, 4.09046968023116, -1.50915530397418, 0.907780851459057, 0.79601616, 31087, True
"GO:0000290", "deadenylation-dependent decapping of nuclear-transcribed mRNA", 0.0309062342360443, null, null, 3.87407574522303, -2.37286605164802, 0.708375219928266, 0.90576716, 31087, True
"GO:0098869", "cellular oxidant detoxification", 0.889828569124796, 6.12513443116917, 0.711097447595049, 5.33327997340423, -3.38717295155021, 0.81882190490772, 0.58056819, null, False
"GO:0030198", "extracellular matrix organization", 0.0589787773886983, 1.20641210556816, 6.32730710875667, 4.15469779359639, -1.80432943282018, 0.926632517765401, 0.58324768, null, False
"GO:0062211", "root regeneration", 2.06537250975971E-05, 5.15550777318552, 5.72050790742283, 0.778151250383644, -1.41615464005108, 0.946406398729422, 0.58442693, null, False
"GO:0009626", "plant-type hypersensitive response", 0.00506842413895033, 6.84157464179652, -0.251957078131127, 3.08919836680515, -3.58367737836753, 0.838847102554445, 0.58462474, null, False
"GO:0019048", "modulation by virus of host process", 0.0144204308631423, null, null, 3.54307423503353, -1.80380095992488, 0.936809309487026, 0.70929434, 9626, True
"GO:0019375", "galactolipid biosynthetic process", 0.00208602623485731, -6.36823232792257, -1.78520497509794, 2.7041505168398, -1.56479492388697, 0.937361385298502, 0.58615689, null, False
"GO:0051646", "mitochondrion localization", 0.0216120579421256, -2.75505616864832, 5.68381238307736, 3.71875073473967, -1.80380095992488, 0.908645048268952, 0.5867729, null, False
"GO:0000054", "ribosomal subunit export from nucleus", 0.0346073817735337, null, null, 3.92319219042067, -1.74696340643434, 0.852878232306608, 0.73743372, 51646, True
"GO:1900036", "positive regulation of cellular response to heat", 0.000309805876463957, 0.195529307536661, -6.97274016174121, 1.88081359228079, -2.84008123810253, 0.873830483326522, 0.58739665, null, False
"GO:1990592", "protein K69-linked ufmylation", 0.00199101909940836, -6.12259789092011, 1.79976336335563, 2.68394713075151, -2.12433690565422, 0.934816604800689, 0.58950468, null, False
"GO:0033512", "L-lysine catabolic process to acetyl-CoA via saccharopine", 0.0262261001289288, -4.76967735298432, -2.61587640210822, 3.80277372529198, -2.12433690565422, 0.833384909079298, 0.58966038, null, False
"GO:0006637", "acyl-CoA metabolic process", 0.334767968616913, null, null, 4.90872086787859, -1.59212265691998, 0.891591137775759, 0.81464893, 33512, True
"GO:0002239", "response to oomycetes", 0.0102814243535838, 7.18445216582704, -0.598829056625949, 3.39619934709574, -2.24925349060395, 0.861091002189478, 0.5903118, null, False
"GO:0009850", "auxin metabolic process", 0.0089967626525133, 0.440986449922093, -1.70965245551898, 3.33825723024626, -1.98774730713908, 0.899847654049172, 0.59178862, null, False
"GO:0090158", "endoplasmic reticulum membrane organization", 0.00683638300730464, 1.08446393244697, 5.48512305165495, 3.21906033244886, -2.76364438295228, 0.917522390385699, 0.59188478, null, False
"GO:0007030", "Golgi organization", 0.0553189373014041, null, null, 4.12687786883527, -1.70991338695657, 0.913559890385577, 0.70447417, 90158, True
"GO:0061817", "endoplasmic reticulum-plasma membrane tethering", 0.0144782612934156, null, null, 3.54481191175778, -1.97954655035395, 0.845753091144713, 0.78251694, 90158, True
"GO:0006904", "vesicle docking involved in exocytosis", 0.0198151838586347, null, null, 3.68106024363181, -1.3328295782859, 0.899244262519528, 0.85719938, 90158, True
"GO:0055091", "phospholipid homeostasis", 0.00385398510321162, 0.382351363854854, -1.29961340199306, 2.97034687623009, -1.41615464005108, 0.922220947451369, 0.59264378, null, False
"GO:1903830", "magnesium ion transmembrane transport", 0.105255513842374, -4.25400307286385, 4.70793454723019, 4.40623351137432, -2.37286605164802, 0.938799821408683, 0.59325689, null, False
"GO:0009809", "lignin biosynthetic process", 0.00486601763299388, -2.48804484161224, -0.566032211802003, 3.07151380509509, -1.34838248743083, 0.948337344483893, 0.59375704, null, False
"GO:0009631", "cold acclimation", 0.00371767051756748, 7.52899995982914, 0.878333536431362, 2.95472479097906, -1.38452875113911, 0.861189186280894, 0.59381672, null, False
"GO:1900186", "negative regulation of clathrin-dependent endocytosis", 0.000541127597557044, 3.33630469616284, -6.86666235278615, 2.12057393120585, -1.41615464005108, 0.905378481521567, 0.59429894, null, False
"GO:0048573", "photoperiodism, flowering", 0.00244953179657502, 5.48556498146155, 3.56832914197687, 2.77378644498119, -2.35146764500102, 0.808257852195843, 0.59430251, null, False
"GO:0048571", "long-day photoperiodism", 0.000834410493942923, null, null, 2.30749603791321, -2.20924170532486, 0.884457982147448, 0.83839177, 48573, True
"GO:0043617", "cellular response to sucrose starvation", 7.02226653318302E-05, 7.18123865122926, -0.894989887907303, 1.25527250510331, -2.83258915732823, 0.873583883722903, 0.59888517, null, False
"GO:0002221", "pattern recognition receptor signaling pathway", 0.0352600394866178, 3.88807725498031, -2.71876308402091, 3.93130528142167, -2.65696579035913, 0.774921089706723, 0.5996217, null, False
"GO:0090306", "meiotic spindle assembly", 0.00222234082050145, 1.89548509180467, 5.94729778670368, 2.73158876518674, -1.591240342425, 0.884086680229712, 0.60371475, null, False
"GO:0009083", "branched-chain amino acid catabolic process", 0.0379450237493054, -4.50034927465621, -4.26796938053833, 3.96317371637525, -2.37286605164802, 0.859278912574227, 0.60443598, null, False
"GO:0000398", "mRNA splicing, via spliceosome", 0.436433865037325, -3.12880213089288, -0.244742210929328, 5.02389416483274, -3.35006372952182, 0.916431993838316, 0.60546377, null, False
"GO:0000380", "alternative mRNA splicing, via spliceosome", 0.00531213809510198, null, null, 3.10957854690439, -1.52141633213614, 0.935533539692025, 0.70587061, 398, True
"GO:0000245", "spliceosomal complex assembly", 0.0467393798958623, null, null, 4.05369293878495, -1.62209425086166, 0.863213079017255, 0.82302124, 398, True
"GO:0009651", "response to salt stress", 0.0288036850211089, 7.3091768202189, 0.725224504059304, 3.84348194303996, -27.3742587571454, 0.8449095423168, 0.60678722, null, False
"GO:0042538", "hyperosmotic salinity response", 0.00292869821883927, null, null, 2.85125834871908, -2.45696809512862, 0.862448440893614, 0.80429248, 9651, True
"GO:0006972", "hyperosmotic response", 0.0068281215172656, null, null, 3.21853550521653, -3.12749470699988, 0.856431568523853, 0.84266124, 9651, True
"GO:0002229", "defense response to oomycetes", 0.00987248059665142, 7.21117022981367, -0.158384942489001, 3.37857957611577, -2.83266009948219, 0.844911677023479, 0.60737367, null, False
"GO:0045490", "pectin catabolic process", 0.0785295935660837, -3.83867924636921, -5.16380994092769, 4.27902780562272, -1.69006674233596, 0.880859037628676, 0.61035779, null, False
"GO:0009414", "response to water deprivation", 0.0195136394722097, 6.71847846534448, 1.09126882020326, 3.67440181284528, -18.1284388552377, 0.797270767064966, 0.61227492, null, False
"GO:0009413", "response to flooding", 0.000268498426268762, null, null, 1.81954393554187, -1.591240342425, 0.835053150826498, 0.78054456, 9414, True
"GO:0042631", "cellular response to water deprivation", 0.00123509276083631, null, null, 2.47712125471966, -3.43109980592173, 0.79301994388855, 0.84057174, 9414, True
"GO:0015031", "protein transport", 2.74849859810776, -3.28397572821543, 4.48728598167051, 5.82306778459153, -3.55775135293667, 0.903929430028832, 0.6140326, null, False
"GO:0006886", "intracellular protein transport", 1.23288694299588, null, null, 5.47489632035595, -3.59537365038697, 0.873763591849704, 0.86604696, 15031, True
"GO:0006104", "succinyl-CoA metabolic process", 0.00359787891200142, -5.31868007184368, -1.53081577316957, 2.94051648493257, -1.41615464005108, 0.91691458567434, 0.61480428, null, False
"GO:0009627", "systemic acquired resistance", 0.0129540163812129, 7.21408811908831, -0.0773663390814237, 3.49651451869775, -2.90268154275151, 0.842611856448027, 0.61715851, null, False
"GO:0010363", "regulation of plant-type hypersensitive response", 0.000764187828611093, 0.841762043521078, -7.23132576803726, 2.26951294421792, -1.50944331412091, 0.875428336836072, 0.61855649, null, False
"GO:0010167", "response to nitrate", 0.00406052235418759, 6.1705371208431, 1.6002169662716, 2.99299509843134, -1.75372907754067, 0.848852700972335, 0.61873142, null, False
"GO:0001676", "long-chain fatty acid metabolic process", 0.0605773757112523, -5.74215006050052, -2.97855535742038, 4.16631168065959, -2.37392197791919, 0.920850458253429, 0.61924673, null, False
"GO:0048211", "Golgi vesicle docking", 0.00161512130263209, -2.56748755384232, 5.80348342067307, 2.59328606702046, -1.41615464005108, 0.909930423208926, 0.62137767, null, False
"GO:0033523", "histone H2B ubiquitination", 0.00445707387606146, 0.0115952952893494, 4.62762400348224, 3.03342375548695, -1.59143820422867, 0.870205917682819, 0.6217227, null, False
"GO:0010224", "response to UV-B", 0.00721641154910043, 7.5495762482012, 1.51854463720739, 3.24254142829838, -2.75742169436888, 0.871768009478784, 0.6262267, null, False
"GO:0071494", "cellular response to UV-C", 0.000974855824606584, null, null, 2.3747483460101, -1.591240342425, 0.876079308329683, 0.72268528, 10224, True
"GO:0010225", "response to UV-C", 0.00294522119891735, null, null, 2.85369821177617, -1.33357669474637, 0.877430366884938, 0.76269851, 10224, True
"GO:0010377", "guard cell fate commitment", 9.08763904294273E-05, 4.73169862068209, 5.86965166894539, 1.36172783601759, -1.41615464005108, 0.927478080897952, 0.62755001, null, False
"GO:0009830", "cell wall modification involved in abscission", 1.23922350585583E-05, 2.9758442233914, 5.90237332044251, 0.602059991327962, -2.12433690565422, 0.894850914880126, 0.62960858, null, False
"GO:0010043", "response to zinc ion", 0.0061465485890449, 6.41660304597762, 1.61610667151597, 3.17289469775218, -2.07813472164447, 0.863064930519916, 0.63279552, null, False
"GO:0046686", "response to cadmium ion", 0.0180720094603975, null, null, 3.64107731332537, -2.06727491746232, 0.855047460350521, 0.72657262, 10043, True
"GO:0010133", "proline catabolic process to glutamate", 0.0371436592155186, -4.50726654026288, -4.20524808884288, 3.95390459341346, -2.12433690565422, 0.857637558570949, 0.63673614, null, False
"GO:0031204", "posttranslational protein targeting to membrane, translocation", 0.0154779015881393, -2.98947606044193, 4.74509843313266, 3.57379958221574, -4.17876036124188, 0.894108297139163, 0.64110859, null, False
"GO:0070973", "protein localization to endoplasmic reticulum exit site", 0.0133299141779892, null, null, 3.50893352605003, -1.3328295782859, 0.905812654626188, 0.70025059, 31204, True
"GO:0006616", "SRP-dependent cotranslational protein targeting to membrane, translocation", 0.00915786170827456, null, null, 3.34596154181314, -1.97954655035395, 0.897069948232561, 0.70707235, 31204, True
"GO:0006621", "protein retention in ER lumen", 0.0187040134483839, null, null, 3.65600232068296, -1.3328295782859, 0.904035945324505, 0.71391565, 31204, True
"GO:0030150", "protein import into mitochondrial matrix", 0.0454258029796551, null, null, 4.04131371534586, -1.46578078393362, 0.826689059949038, 0.71973186, 31204, True
"GO:0010072", "primary shoot apical meristem specification", 0.000156968310741738, 4.3861537770305, 5.9390744948836, 1.5910646070265, -1.98656367310651, 0.9220213658183, 0.64239551, null, False
"GO:0009737", "response to abscisic acid", 0.0548025941739642, 6.12761976531904, 1.08565090364983, 4.12280546284744, -18.0285759767912, 0.825922928197878, 0.6436396, null, False
"GO:0009873", "ethylene-activated signaling pathway", 0.0370816980402259, null, null, 3.95317960106563, -2.41964408359572, 0.769340116115744, 0.71036827, 9737, True
"GO:0009723", "response to ethylene", 0.0423525286851326, null, null, 4.01089331310438, -2.08411790471703, 0.842659824853286, 0.71654859, 9737, True
"GO:0009753", "response to jasmonic acid", 0.005741735577132, null, null, 3.14332712999205, -8.02018052995241, 0.845371121892816, 0.72690788, 9737, True
"GO:0000302", "response to reactive oxygen species", 0.161747582729322, null, null, 4.59282050204976, -1.87578368613876, 0.808389987654755, 0.74131762, 9737, True
"GO:0071370", "cellular response to gibberellin stimulus", 0.010004664437276, null, null, 3.38435341413751, -1.59214389798008, 0.833457745775604, 0.75105065, 9737, True
"GO:0009733", "response to auxin", 0.141837391735238, null, null, 4.53577499629203, -1.48296527904068, 0.830985680364304, 0.7781134, 9737, True
"GO:0009867", "jasmonic acid mediated signaling pathway", 0.00325502707538131, null, null, 2.89707700320942, -4.6685431812515, 0.786272813673526, 0.90711182, 9737, True
"GO:0009738", "abscisic acid-activated signaling pathway", 0.0311953863874107, null, null, 3.87811948469717, -6.83090082109206, 0.760210414654032, 0.91525854, 9737, True
"GO:0051645", "Golgi localization", 0.00317654292001044, -2.6523789346047, 5.91458351914856, 2.88649072517248, -1.591240342425, 0.917453611530412, 0.6437373, null, False
"GO:0009620", "response to fungus", 0.04306301682849, 7.01446684461393, -0.460502405410239, 4.018117720591, -3.47678968119178, 0.849428163069059, 0.64430008, null, False
"GO:2000070", "regulation of response to water deprivation", 0.00171012843808104, 0.940168753315548, -7.34185332414761, 2.61804809671209, -2.01998243920142, 0.885370326207531, 0.64434468, null, False
"GO:0043068", "positive regulation of programmed cell death", 0.0915290481425114, 0.485811181757033, -5.35587142565361, 4.34555015748774, -3.85717897176278, 0.880900210553431, 0.64633785, null, False
"GO:0043069", "negative regulation of programmed cell death", 0.163936877589667, null, null, 4.59865921402813, -1.79391389686117, 0.881404442088378, 0.8473875, 43068, True
"GO:0000338", "protein deneddylation", 0.0176754579385236, -5.83431512269782, 1.64964433629496, 3.63144376901317, -1.3328295782859, 0.918048759383526, 0.64821956, null, False
"GO:0006355", "regulation of transcription, DNA-templated", 10.0330757015203, 1.61761229672475, -4.8515648597686, 6.38540588000018, -2.04820792756126, 0.872281002575586, 0.65145068, null, False
"GO:0006970", "response to osmotic stress", 0.0564011924965182, 7.21388551164621, 0.674338233174189, 4.13529170447575, -6.18722618601085, 0.841463776234915, 0.65384469, null, False
